name,count,gender,probability,IPA,IPA_stress,n_syllables
Kazım,29.0,male,1.0,,,
Limor,29.0,female,0.97,,,
Azam,29.0,male,0.93,,,
Ramadan,29.0,male,1.0,'ræ mə dən,100,3.0
Merethe,29.0,female,1.0,,,
JoLyn,29.0,female,1.0,,,
Cati,29.0,female,1.0,,,
Ameera,29.0,female,0.97,,,
Kean,29.0,male,0.97,'kiːn,1,1.0
Ruba,29.0,female,1.0,,,
Jameel,29.0,male,1.0,,,
Esat,29.0,male,0.97,,,
Weng,29.0,female,0.69,'wɛŋ,1,1.0
Gargi,29.0,female,1.0,,,
Alexei,29.0,male,1.0,ə 'lɛk `seɪ,011,3.0
Harmony,29.0,female,0.97,'hɑr mə niː,100,3.0
Alethea,29.0,female,1.0,`æ lə 'θiː ə,1010,4.0
Lama,29.0,female,0.93,'lɑ mə,10,2.0
Ghita,29.0,female,0.97,,,
Hiroyuki,29.0,male,1.0,`hɪ roʊ 'juː kiː,1010,4.0
Monserrat,29.0,female,1.0,,,
Hacı,29.0,male,0.97,,,
Demir,29.0,male,1.0,'dɛ meɪ ʌ ʌ,1000,4.0
Natanael,29.0,male,1.0,,,
Najib,29.0,male,1.0,nʌ 'ʤiːb,01,2.0
Kendrick,29.0,male,0.9,'kɛn drɪk,10,2.0
Iza,29.0,female,1.0,,,
Iqra,29.0,female,0.93,,,
LaKisha,29.0,female,1.0,,,
Rashad,29.0,male,1.0,rə 'ʃɑd,01,2.0
Aravind,29.0,male,1.0,'ɑr vənd,10,2.0
Delores,29.0,female,1.0,də 'lɔː rɪs,010,3.0
Alparslan,29.0,male,1.0,,,
Evgeny,29.0,male,1.0,,,
Fahrettin,29.0,male,1.0,,,
Korey,29.0,male,0.86,'kɔː riː,10,2.0
Houssam,29.0,male,1.0,,,
Zlatko,29.0,male,1.0,,,
Kip,29.0,male,0.9,'kɪp,1,1.0
Yuna,29.0,female,1.0,,,
Erman,29.0,male,0.93,'ɛː mən,10,2.0
Jolyn,29.0,female,1.0,,,
Else,29.0,female,1.0,'ɛls,1,1.0
Charissa,29.0,female,0.97,kɑ 'riː sə,010,3.0
Tugay,29.0,male,1.0,,,
Enric,29.0,male,0.97,,,
Anaid,29.0,female,1.0,,,
Davinia,29.0,female,1.0,,,
Nahid,29.0,female,0.59,,,
Chikako,29.0,female,1.0,,,
Jie,29.0,female,0.69,'ʤiː,1,1.0
Alesha,29.0,female,1.0,,,
Aase,29.0,female,1.0,'ɑs,1,1.0
Nigar,29.0,female,1.0,,,
Gerda,29.0,female,1.0,'gɛː də,10,2.0
Jatin,28.0,male,1.0,,,
Lanny,28.0,male,0.54,'læ niː,10,2.0
Kaylan,28.0,female,0.75,,,
Randell,28.0,male,0.96,'ræn 'dɛl,11,2.0
Soha,28.0,female,1.0,,,
Theodora,28.0,female,1.0,`θiː ə 'dɔː rə,1010,4.0
Allyn,28.0,female,0.86,'æ lɪn,10,2.0
Antonieta,28.0,female,1.0,,,
Ofir,28.0,male,0.86,,,
Vivianne,28.0,female,1.0,,,
Anouar,28.0,male,1.0,,,
Alda,28.0,female,1.0,'ɑl də,10,2.0
Jan-Willem,28.0,male,1.0,,,
DeWayne,28.0,male,1.0,dɪ 'weɪn,01,2.0
Moo,28.0,female,0.64,'mʉː,1,1.0
Faten,28.0,female,1.0,,,
Anila,28.0,female,1.0,,,
Cici,28.0,female,1.0,,,
Ryo,28.0,male,0.96,,,
Aldana,28.0,female,0.96,ɑl 'dæ nʌ,010,3.0
Eléonore,28.0,female,1.0,,,
Khushboo,28.0,female,1.0,,,
Mehwish,28.0,female,1.0,,,
Rom,28.0,male,0.89,'rɑm,1,1.0
Joost,28.0,male,1.0,'ʤuːst,1,1.0
Selvin,28.0,male,0.96,,,
Bolaji,28.0,male,0.54,,,
Majda,28.0,female,1.0,,,
Laurène,28.0,female,1.0,,,
Rudolph,28.0,male,1.0,'ruː dɔːlf,10,2.0
Vik,28.0,male,0.61,'vɪk,1,1.0
Sonu,28.0,male,0.82,,,
Yusuke,28.0,male,1.0,,,
Kevser,28.0,female,0.96,,,
Franc,28.0,male,1.0,'fræŋk,1,1.0
Eleazar,28.0,male,0.96,,,
Kadri,28.0,male,0.68,,,
Surabhi,28.0,female,1.0,,,
Laith,28.0,male,1.0,'leɪθ,1,1.0
Marques,28.0,male,0.93,'mɑrks,1,1.0
Yinka,28.0,male,0.54,,,
Idris,28.0,male,1.0,'aɪ dɹɪ,10,2.0
Tanvir,28.0,male,0.93,,,
Alycia,28.0,female,1.0,,,
Silvy,28.0,female,1.0,,,
Sundeep,28.0,male,0.68,,,
Tianna,28.0,female,1.0,,,
Yalcin,28.0,male,1.0,,,
Roar,28.0,male,1.0,'rɔːr,1,1.0
Jannis,28.0,female,0.5,,,
Luise,28.0,female,0.75,,,
Udo,28.0,male,0.96,'uː `doʊ,11,2.0
Berengere,28.0,female,1.0,,,
Faustino,28.0,male,1.0,`fɔː 'stiː noʊ,110,3.0
Jérôme,28.0,male,1.0,,,
Kaveh,28.0,male,1.0,,,
Arwa,28.0,female,1.0,,,
Merrilyn,28.0,female,1.0,,,
Kiel,28.0,male,0.96,'kiːl,1,1.0
Widya,28.0,female,1.0,,,
Sasi,28.0,male,0.68,,,
Rhett,28.0,male,1.0,'rɛt,1,1.0
Helder,28.0,male,1.0,'hɛl dɛː,10,2.0
Kacie,28.0,female,1.0,,,
Enda,28.0,male,0.96,,,
Ishan,28.0,male,0.96,,,
Omur,28.0,male,0.71,,,
Violette,28.0,female,1.0,`viː oʊ 'lɛt,101,3.0
Chadd,28.0,male,1.0,'ʧæd,1,1.0
Fariba,28.0,female,1.0,,,
Nasim,28.0,female,0.64,,,
Akanksha,28.0,female,1.0,,,
Zul,28.0,male,0.86,,,
Gisselle,28.0,female,1.0,,,
Lori-Ann,28.0,female,1.0,,,
Reva,28.0,female,0.96,'reɪ və,10,2.0
Kudret,28.0,male,0.82,,,
Ashu,28.0,female,0.75,,,
Sisse,28.0,female,0.96,,,
Liran,28.0,female,0.5,,,
Yuliya,28.0,female,1.0,,,
Şakir,28.0,male,1.0,,,
Sandip,28.0,male,1.0,,,
Desislava,28.0,female,1.0,,,
Jerson,28.0,male,0.96,,,
Eimear,28.0,female,1.0,,,
Vefa,28.0,male,1.0,,,
Ravinder,28.0,male,0.89,,,
Jaron,28.0,male,1.0,,,
Prerna,28.0,female,1.0,,,
Sabir,28.0,male,0.96,,,
Yassir,28.0,male,1.0,'jæ sɪr,10,2.0
Adélaïde,28.0,female,0.93,,,
Lerato,28.0,female,0.89,,,
Maeve,28.0,female,1.0,,,
Makoto,28.0,male,1.0,mə 'koʊ toʊ,010,3.0
Giuseppina,28.0,female,1.0,,,
Smith,28.0,male,0.68,'smɪθ,1,1.0
Luan,28.0,male,0.82,,,
Laurette,28.0,female,1.0,lɔː 'rɛt,01,2.0
Vijaya,28.0,female,0.89,,,
Nay,28.0,female,0.82,'neɪ,1,1.0
Faridah,28.0,female,1.0,,,
Chrystelle,28.0,female,1.0,,,
Mohanned,28.0,male,1.0,,,
Latisha,28.0,female,1.0,lə 'tɪ ʃə,010,3.0
Armelle,28.0,female,1.0,'ɑ mɛ,10,2.0
Ffion,28.0,female,1.0,,,
Asude,28.0,female,1.0,,,
Argenis,28.0,male,0.96,,,
Anne-Mette,28.0,female,1.0,,,
Gift,28.0,female,0.79,'gɪft,1,1.0
Purna,28.0,male,0.89,,,
Nataliya,28.0,female,1.0,,,
Suad,28.0,female,0.75,,,
Malia,28.0,female,1.0,'mɑ liː ə,100,3.0
Eleonor,28.0,female,1.0,,,
Jumana,28.0,female,1.0,,,
Zeynel,28.0,male,1.0,,,
Dag,28.0,male,0.96,'dæg,1,1.0
Blanche,28.0,female,1.0,'blænʧ,1,1.0
Naila,28.0,female,1.0,,,
Meghann,28.0,female,1.0,,,
Karlien,28.0,female,1.0,,,
Saadia,28.0,female,1.0,,,
Sum,28.0,male,0.71,'səm,1,1.0
Nedim,28.0,male,1.0,,,
Helge,28.0,male,0.93,,,
Savanna,28.0,female,1.0,sə 'væ nʌ,010,3.0
Prashanth,28.0,male,1.0,,,
Shery,28.0,female,0.71,,,
Sidra,28.0,female,1.0,'sɪ drə,10,2.0
Marg,28.0,female,1.0,,,
Isidora,28.0,female,0.93,'ɪ sɪ `dɔː ɹʌ,1010,4.0
Einav,28.0,female,1.0,,,
Berker,28.0,male,1.0,,,
Jordana,28.0,female,0.93,jɔːr 'dæ nʌ,010,3.0
Jerald,28.0,male,1.0,'ʤɛ rəld,10,2.0
Udit,28.0,male,1.0,,,
Pavol,28.0,male,1.0,,,
Gaëlle,28.0,female,1.0,,,
Fotis,28.0,male,1.0,'foʊ tɪs,10,2.0
Nurten,28.0,female,0.96,,,
Nebojsa,28.0,male,1.0,,,
Aby,28.0,female,0.79,,,
Gopal,28.0,male,1.0,`goʊ 'pɑl,11,2.0
Kamlesh,28.0,male,0.89,,,
Bindu,28.0,female,1.0,,,
Leng,28.0,male,0.89,'lɛŋ,1,1.0
Krisztina,28.0,female,1.0,,,
Prina,28.0,female,1.0,,,
Maike,28.0,female,0.96,,,
Serdal,28.0,male,0.96,,,
She,28.0,female,0.75,'ʃiː,1,1.0
Rashida,28.0,female,1.0,,,
Cobus,28.0,male,1.0,,,
Campbell,28.0,male,0.96,'kæm bəl,10,2.0
Hanaa,28.0,female,0.96,,,
Stathis,28.0,male,1.0,'stæ θɪs,10,2.0
Patryk,28.0,male,1.0,,,
Bulent,28.0,male,1.0,'bjuː lənt,10,2.0
Ylenia,28.0,female,1.0,,,
Dror,28.0,male,1.0,,,
Jagdeep,28.0,female,0.68,,,
Uri,28.0,male,0.86,'jɛː iː,10,2.0
Hrvoje,28.0,male,1.0,,,
Lorri,28.0,female,1.0,,,
Blanka,27.0,female,0.96,,,
Ashna,27.0,female,1.0,,,
Anitra,27.0,female,1.0,,,
Mandar,27.0,male,0.96,,,
Krysta,27.0,female,1.0,,,
Priscillia,27.0,female,1.0,,,
Leny,27.0,female,0.89,'lɛ niː,10,2.0
Esben,27.0,male,1.0,,,
Angelita,27.0,female,1.0,ɑŋ gɛ 'liː tʌ,0010,4.0
Margret,27.0,female,1.0,'mɑr grɛt,10,2.0
Ruslan,27.0,male,0.96,'rə slən,10,2.0
Leone,27.0,female,0.81,liː 'oʊn,01,2.0
Kobus,27.0,male,1.0,'koʊ bʌs,10,2.0
Katariina,27.0,female,1.0,,,
Asaf,27.0,male,0.96,ɑ 'sɑf,01,2.0
Mikail,27.0,male,1.0,,,
Loay,27.0,male,0.7,,,
Adriaan,27.0,male,1.0,,,
Regis,27.0,male,0.93,'riː ʤɪs,10,2.0
Vinu,27.0,male,0.96,,,
Nazan,27.0,female,0.96,,,
Marianella,27.0,female,1.0,,,
Akil,27.0,male,1.0,,,
Fahim,27.0,male,1.0,,,
Arleen,27.0,female,1.0,ɑr 'liːn,01,2.0
Shing,27.0,male,0.81,'ʃɪŋ,1,1.0
Mikki,27.0,female,0.78,,,
Tala,27.0,female,0.96,,,
Chio,27.0,female,0.96,'ʃi əʊ,10,2.0
Ornela,27.0,female,1.0,,,
Narinder,27.0,male,0.63,,,
Mart,27.0,male,0.96,'mɑrt,1,1.0
Kaja,27.0,female,1.0,,,
Mariagrazia,27.0,female,1.0,,,
Gautier,27.0,male,1.0,'gaʊ tiː ɛː,100,3.0
Eugen,27.0,male,1.0,'jʉː dʒʌ,10,2.0
Raminder,27.0,female,0.96,,,
Yesid,27.0,male,1.0,,,
Vedran,27.0,male,1.0,,,
Tuomo,27.0,male,1.0,,,
Kine,27.0,female,1.0,'kaɪ,1,1.0
Melly,27.0,female,0.93,'mɛ liː,10,2.0
Ilia,27.0,male,0.81,,,
Hester,27.0,female,0.93,'hɛ stɛː,10,2.0
Neşe,27.0,female,1.0,,,
Sengul,27.0,female,1.0,,,
Erez,27.0,male,1.0,,,
Ruşen,27.0,male,0.96,,,
Debashis,27.0,male,1.0,,,
Shama,27.0,female,1.0,,,
Sudeep,27.0,male,0.96,,,
Homer,27.0,male,1.0,'hoʊ mɛː,10,2.0
Oxana,27.0,female,1.0,,,
Özden,27.0,female,0.96,,,
Jure,27.0,male,1.0,'ʤʊr,1,1.0
Nello,27.0,male,1.0,,,
Joslyn,27.0,female,0.96,'ʤɔː slɪn,10,2.0
Orçun,27.0,male,1.0,,,
Noureddine,27.0,male,1.0,,,
Trinidad,27.0,female,0.85,'trɪ nɪ `dæd,101,3.0
Yahia,27.0,male,1.0,,,
Ferenc,27.0,male,1.0,fɛː 'ɛns,01,2.0
Dimitrios,27.0,male,1.0,dɪ 'miː triː oʊs,0100,4.0
Seamus,27.0,male,1.0,'ʃeɪ məs,10,2.0
Qing,27.0,female,1.0,'kɪŋ,1,1.0
Subhra,27.0,male,0.96,,,
Janae,27.0,female,0.96,,,
Jessa,27.0,female,0.96,,,
Schuyler,27.0,female,0.63,'skaɪ lɛː,10,2.0
Iker,27.0,male,1.0,,,
Joselito,27.0,male,0.96,,,
Leonidas,27.0,male,0.96,'leɪ ʌ nɪ dʌ,1000,4.0
Oda,27.0,female,0.93,'oʊ də,10,2.0
Putra,27.0,male,1.0,,,
Seyfettin,27.0,male,1.0,,,
Ivar,27.0,male,1.0,'ɪ vɛː,10,2.0
Tevfik,27.0,male,1.0,,,
Zoya,27.0,female,1.0,,,
Ranya,27.0,female,1.0,,,
Fatina,27.0,female,0.96,,,
Kandy,27.0,female,1.0,,,
Hyun,27.0,male,0.63,'haɪ ən,10,2.0
Bianka,27.0,female,1.0,,,
Vladislav,27.0,male,1.0,,,
Wynand,27.0,male,1.0,,,
Manoel,27.0,male,1.0,,,
Eliezer,27.0,male,0.96,,,
Ruchika,27.0,female,1.0,,,
Thai,27.0,male,0.78,'taɪ,1,1.0
Spyros,27.0,male,1.0,,,
Mónica,27.0,female,1.0,,,
Divine,27.0,female,0.78,dɪ 'vaɪn,01,2.0
Kavin,27.0,male,1.0,,,
Kristijan,27.0,male,1.0,,,
Nirav,27.0,male,1.0,,,
Uche,27.0,female,0.59,,,
Roza,27.0,female,0.89,'roʊ zʌ,10,2.0
Tena,27.0,female,1.0,'tɛ nʌ,10,2.0
Bita,27.0,female,1.0,,,
Susann,27.0,female,1.0,`suː 'zæn,11,2.0
Despina,27.0,female,0.96,dɪ 'spɪ nʌ,010,3.0
Harman,27.0,male,0.81,'hɑr mən,10,2.0
Keshia,27.0,female,1.0,,,
Hao,27.0,male,0.93,'haʊ,1,1.0
Even,27.0,male,0.93,'iː vɪn,10,2.0
Fang,27.0,female,0.81,'fæŋ,1,1.0
Suzanna,27.0,female,1.0,`suː 'zæ nʌ,110,3.0
Annalise,27.0,female,1.0,,,
Ellinor,27.0,female,1.0,,,
Marjolaine,27.0,female,0.96,,,
Jihae,27.0,female,1.0,,,
Javan,27.0,male,1.0,ʤə 'vɑn,01,2.0
Sirpa,27.0,female,1.0,,,
Concha,27.0,female,1.0,'kɑn ʧə,10,2.0
Heena,27.0,female,1.0,,,
Edo,27.0,male,0.96,'iː doʊ,10,2.0
Edel,27.0,female,0.93,'ɛ dəl,10,2.0
Encarna,27.0,female,1.0,,,
Danial,27.0,male,0.96,,,
Heng,27.0,male,0.85,'hɛŋ,1,1.0
Inmaculada,27.0,female,1.0,,,
Liesbeth,27.0,female,1.0,,,
Lisandro,27.0,male,1.0,,,
Adalberto,27.0,male,1.0,,,
Diala,27.0,female,0.96,,,
Ala,27.0,female,0.52,'eɪ lə,10,2.0
Hiram,27.0,male,1.0,'haɪ rʌm,10,2.0
Nadim,27.0,male,1.0,,,
Bambi,27.0,female,0.85,'bæm biː,10,2.0
Artem,27.0,male,1.0,'ɑ tʌ,10,2.0
Mairi,27.0,female,1.0,,,
Sade,27.0,female,1.0,'seɪ,1,1.0
Miikka,27.0,male,1.0,,,
Ranjan,27.0,male,1.0,,,
Tamra,27.0,female,1.0,,,
Eduar,27.0,male,1.0,,,
Raffy,27.0,male,0.81,,,
Fergus,27.0,male,0.96,'fɛː gəs,10,2.0
Kannan,27.0,male,1.0,'kɑ nən,10,2.0
Lamis,27.0,female,1.0,,,
Rox,27.0,female,0.93,'rɑks,1,1.0
Kassem,27.0,male,1.0,'kæ səm,10,2.0
Desy,27.0,female,1.0,,,
Subbarao,27.0,male,1.0,,,
Agne,27.0,female,0.96,'eɪnj,1,1.0
Tao,27.0,male,0.7,'taʊ,1,1.0
Emerald,27.0,female,0.96,'ɛm rəld,10,2.0
Delon,27.0,male,1.0,,,
Bennett,27.0,male,0.96,'bɛ nət,10,2.0
Navin,27.0,male,0.96,nɑ 'viːn,01,2.0
Ahlam,27.0,female,0.96,,,
Piedad,27.0,female,1.0,'pi dæ,10,2.0
Abdur,26.0,male,1.0,,,
Friederike,26.0,female,1.0,'friː dɛː ɪk,100,3.0
Chandrashekhar,26.0,male,1.0,,,
Moi,26.0,female,0.54,,,
Neven,26.0,male,0.73,,,
Karena,26.0,female,1.0,,,
Ibrahima,26.0,male,1.0,,,
Arelis,26.0,female,1.0,,,
Miraç,26.0,male,0.58,,,
Amaia,26.0,female,1.0,,,
Madelein,26.0,female,1.0,,,
Collins,26.0,male,0.96,'kɑ lɪnz,10,2.0
Acar,26.0,male,1.0,,,
Alexi,26.0,male,0.65,ə 'lɛk siː,010,3.0
Baron,26.0,male,0.88,'bæ rən,10,2.0
Elaina,26.0,female,1.0,ɪ 'leɪ nʌ,010,3.0
Yoav,26.0,male,0.96,,,
Leigh-Ann,26.0,female,1.0,,,
Pascual,26.0,male,1.0,'pæ skuː əl,100,3.0
Blas,26.0,male,1.0,'blɑs,1,1.0
Huriye,26.0,female,1.0,,,
Grahame,26.0,male,1.0,,,
Tennille,26.0,female,1.0,,,
Chinyere,26.0,female,1.0,,,
Nirmala,26.0,female,1.0,,,
Talita,26.0,female,0.96,,,
Nerina,26.0,female,1.0,nɛ 'ɹi nʌ,010,3.0
Tunc,26.0,male,1.0,,,
Charu,26.0,female,1.0,,,
Amilcar,26.0,male,1.0,,,
Bang,26.0,male,0.96,'bæŋ,1,1.0
Cigdem,26.0,female,1.0,,,
Fatou,26.0,female,0.96,,,
Uli,26.0,male,0.58,'juː liː,10,2.0
Ubaid,26.0,male,1.0,,,
Miyuki,26.0,female,1.0,,,
Shahar,26.0,male,0.77,,,
Sachiko,26.0,female,1.0,,,
Deo,26.0,male,1.0,'diː oʊ,10,2.0
Anju,26.0,female,0.92,,,
Shlomi,26.0,male,1.0,,,
Rickey,26.0,male,1.0,'rɪ kiː,10,2.0
Abba,26.0,male,0.77,'æ bə,10,2.0
Jihan,26.0,female,0.92,,,
Tashi,26.0,female,0.58,,,
Annamarie,26.0,female,1.0,,,
Aleida,26.0,female,1.0,,,
Sadiya,26.0,female,1.0,,,
Savvas,26.0,male,1.0,,,
Ikbal,26.0,female,0.81,,,
Merlin,26.0,male,0.58,'mɛː lɪn,10,2.0
Muhd,26.0,male,1.0,,,
Shonda,26.0,female,1.0,,,
Maximilien,26.0,male,1.0,,,
Dim,26.0,male,0.88,'dɪm,1,1.0
Osiris,26.0,female,0.73,'ɑ sɪ `ɹɪ,101,3.0
Walaa,26.0,female,1.0,,,
Necla,26.0,female,1.0,,,
Kimmie,26.0,female,1.0,,,
Matija,26.0,male,0.96,,,
Maida,26.0,female,1.0,'meɪ də,10,2.0
Yanick,26.0,male,0.96,'jæ nɪk,10,2.0
Zhi,26.0,male,0.73,,,
Nilson,26.0,male,1.0,'nɪl sən,10,2.0
Cally,26.0,female,0.96,'kæ liː,10,2.0
Barney,26.0,male,1.0,'bɑr niː,10,2.0
Nursel,26.0,female,1.0,,,
Fahmi,26.0,male,0.96,,,
Cecily,26.0,female,1.0,'sɛ sɪ lɪ,100,3.0
Ünsal,26.0,male,0.96,,,
Áine,26.0,female,1.0,,,
Tera,26.0,female,1.0,,,
Kolbein,26.0,male,1.0,,,
Waldemar,26.0,male,1.0,'vɑl də mɑr,100,3.0
Sebastiaan,26.0,male,1.0,,,
Dony,26.0,male,1.0,,,
Maneesha,26.0,female,1.0,,,
Nadin,26.0,female,0.69,,,
Taciana,26.0,female,1.0,,,
Thabo,26.0,male,0.96,'θeɪ boʊ,10,2.0
Pâmela,26.0,female,0.96,,,
Dann,26.0,male,0.77,'dæn,1,1.0
Sümeyra,26.0,female,1.0,,,
Karyne,26.0,female,1.0,,,
Jeremias,26.0,male,1.0,'dʒɛ ɹʌ `meɪ ʌ,1010,4.0
Jamel,26.0,male,0.69,,,
Waheeda,26.0,female,1.0,,,
Enas,26.0,female,0.96,,,
Terese,26.0,female,1.0,'tɛ riːz,10,2.0
Green,26.0,male,0.73,'griːn,1,1.0
Arto,26.0,male,1.0,'ɑ təʊ,10,2.0
Hameed,26.0,male,1.0,,,
Aytekin,26.0,male,1.0,,,
Cordelia,26.0,female,1.0,,,
Phong,26.0,male,0.96,,,
Urban,26.0,male,0.88,'ɛː bən,10,2.0
Rong,26.0,female,0.92,'rɔːŋ,1,1.0
Malvina,26.0,female,1.0,mɑl 'viː nʌ,010,3.0
Burt,26.0,male,0.96,'bɛːt,1,1.0
AnnaMarie,26.0,female,1.0,,,
Nupur,26.0,female,1.0,,,
Ngozi,26.0,female,1.0,,,
Helin,26.0,female,1.0,'hɛ lɪn,10,2.0
Malgorzata,26.0,female,1.0,,,
Hayati,26.0,male,0.85,,,
Ingeborg,26.0,female,1.0,,,
Lebogang,26.0,female,0.81,,,
Nicoleta,26.0,female,1.0,,,
Agostino,26.0,male,1.0,ɑ gɔː 'stiː noʊ,0010,4.0
Firdevs,26.0,female,1.0,,,
EunYoung,26.0,female,1.0,,,
Arian,26.0,male,0.92,'æ riː ən,100,3.0
Yousuf,26.0,male,0.96,,,
Joie,26.0,female,0.77,,,
Kamer,26.0,male,0.96,'keɪ mɛː,10,2.0
Farzeen,26.0,female,1.0,,,
Sharath,26.0,male,1.0,,,
Gay,26.0,female,0.96,'geɪ,1,1.0
Ümran,26.0,female,0.73,,,
Mervin,26.0,male,1.0,'mɛː vɪn,10,2.0
Chandan,26.0,male,0.92,,,
Bilge,26.0,female,0.85,'bɪldʒ,1,1.0
Premal,26.0,male,1.0,,,
Gimena,26.0,female,1.0,,,
Selvakumar,26.0,male,1.0,,,
Eunyoung,26.0,female,1.0,,,
Neva,26.0,female,0.92,'neɪ və,10,2.0
Benedikt,26.0,male,1.0,'bɛ nʌ dɪkt,100,3.0
Husam,26.0,male,1.0,,,
Cecelia,26.0,female,1.0,sɪ 'siːl jʌ,010,3.0
Ladislav,26.0,male,0.96,,,
Kwong,26.0,male,0.81,'kwɔːŋ,1,1.0
Jindra,26.0,female,0.85,'ʤɪn drə,10,2.0
Ghizlane,26.0,female,1.0,,,
Itai,26.0,male,1.0,,,
Navid,26.0,male,1.0,,,
Petrus,26.0,male,1.0,'pɛ trəs,10,2.0
Panagiota,26.0,female,1.0,,,
Ozcan,26.0,male,1.0,,,
Husain,26.0,male,1.0,'hə saɪn,10,2.0
Georgiana,26.0,female,1.0,`ʤɔːr ʤiː 'æ nʌ,1010,4.0
Lavanya,26.0,female,0.96,,,
Emmet,26.0,male,0.92,'ɛ mɪt,10,2.0
Genna,26.0,female,1.0,'ʤɛ nʌ,10,2.0
Homero,26.0,male,1.0,,,
Basia,26.0,female,1.0,,,
Josselin,26.0,male,0.88,,,
Saravanan,26.0,male,0.96,,,
Raina,26.0,female,1.0,'reɪ nʌ,10,2.0
Şükran,26.0,female,1.0,,,
Mayo,26.0,female,0.85,'meɪ oʊ,10,2.0
Dagny,26.0,female,1.0,,,
Sahara,26.0,female,0.96,sə 'hɛ rə,010,3.0
Charleen,26.0,female,1.0,ʧɑr 'liːn,01,2.0
Lorene,26.0,female,1.0,lɔː 'riːn,01,2.0
Jina,26.0,female,1.0,,,
Kaz,26.0,male,0.69,,,
Stephania,26.0,female,1.0,stɪ 'fæ niː ə,0100,4.0
Rutger,26.0,male,1.0,'rət gɛː,10,2.0
Noely,26.0,female,0.96,,,
Danika,26.0,female,1.0,,,
Wulan,26.0,female,1.0,,,
Mate,26.0,male,0.92,'meɪt,1,1.0
Gwyneth,26.0,female,1.0,,,
Muslum,26.0,male,0.96,,,
Jamie-Lee,26.0,female,0.88,,,
Eleftheria,26.0,female,1.0,,,
Madhuri,26.0,female,1.0,,,
Riva,25.0,female,0.84,'riː və,10,2.0
Zorica,25.0,female,1.0,,,
Wynne,25.0,female,0.96,'wɪn,1,1.0
Montana,25.0,female,0.64,mɑn 'tæ nʌ,010,3.0
Nissa,25.0,female,1.0,'nɪ sə,10,2.0
Ree,25.0,female,0.84,'riː,1,1.0
Bryanna,25.0,female,1.0,,,
Xuan,25.0,female,0.6,,,
Saša,25.0,male,0.76,,,
Dietmar,25.0,male,1.0,,,
Hima,25.0,female,0.56,,,
Karma,25.0,female,0.76,'kɑr mə,10,2.0
Anabelle,25.0,female,1.0,,,
Mee,25.0,male,0.56,'miː,1,1.0
Giang,25.0,female,0.72,ʤiː 'ɑŋ,01,2.0
Abbasali,25.0,male,1.0,,,
Ariella,25.0,female,1.0,ɑ riː 'ɛ lə,0010,4.0
Alysia,25.0,female,1.0,ə 'lɪ siː ə,0100,4.0
Dayo,25.0,male,0.92,,,
Saibal,25.0,male,1.0,,,
Gihan,25.0,female,0.6,,,
Reiko,25.0,female,0.96,,,
Frauke,25.0,female,1.0,,,
Caley,25.0,female,1.0,'keɪ liː,10,2.0
Şirin,25.0,female,0.92,,,
Mubashar,25.0,male,1.0,,,
Outi,25.0,female,1.0,,,
Berkan,25.0,male,1.0,,,
Hiroko,25.0,female,1.0,,,
Taif,25.0,female,0.84,'teɪ,1,1.0
Lolita,25.0,female,0.96,loʊ 'liː tʌ,010,3.0
Koichi,25.0,male,1.0,koʊ 'iː ʧiː,010,3.0
Buck,25.0,male,1.0,'bʌk,1,1.0
Ersan,25.0,male,1.0,,,
Eneida,25.0,female,1.0,,,
Jamison,25.0,male,0.92,'ʤeɪ mɪ sən,100,3.0
Tarryn,25.0,female,1.0,,,
Shyla,25.0,female,1.0,,,
Claribel,25.0,female,1.0,'klɛ rə `bɛl,101,3.0
Shaikh,25.0,male,0.96,'ʃeɪk,1,1.0
Haidy,25.0,female,0.96,,,
Fransisca,25.0,female,0.96,,,
Cormac,25.0,male,1.0,'kɔːr mək,10,2.0
Jytte,25.0,female,1.0,,,
Afnan,25.0,female,0.92,,,
Frieda,25.0,female,1.0,'friː də,10,2.0
Chanelle,25.0,female,1.0,,,
Till,25.0,male,0.92,tɪl,0,1.0
Jessenia,25.0,female,1.0,,,
Davin,25.0,male,1.0,'dæ vɪn,10,2.0
Frantisek,25.0,male,1.0,,,
Minhao,25.0,male,1.0,,,
Shinta,25.0,female,0.92,,,
AbbasAli,25.0,male,1.0,,,
Vered,25.0,female,1.0,,,
Aleksandr,25.0,male,1.0,`æ ləg 'zæn dɛː,1010,4.0
Jeane,25.0,female,1.0,'ʤiːn,1,1.0
Cedrick,25.0,male,1.0,,,
Gunawan,25.0,male,1.0,,,
Atle,25.0,male,1.0,,,
Christabel,25.0,female,1.0,'kɹɪ steɪ bʌ,100,3.0
Egle,25.0,female,1.0,'ɛ gəl,10,2.0
Palle,25.0,male,1.0,,,
Dang,25.0,male,0.56,'dæŋ,1,1.0
Ingvar,25.0,male,1.0,'ɪŋ vɑr,10,2.0
Stephani,25.0,female,1.0,'stɛ fə niː,100,3.0
Ediz,25.0,male,1.0,,,
Ernst,25.0,male,1.0,'ɛːnst,1,1.0
Katina,25.0,female,1.0,,,
Kalpesh,25.0,male,1.0,,,
Durai,25.0,male,1.0,,,
Lambros,25.0,male,1.0,'læm broʊz,10,2.0
Dafne,25.0,female,0.96,,,
Özhan,25.0,male,0.96,,,
Radha,25.0,female,0.72,'rɑ də,10,2.0
